H5 Portway,52.04798,-0.7550369999999998,0
H5 Portway,52.0477488,-0.7555982,0
H5 Portway,52.0474813,-0.7562477000000001,0
H5 Portway,52.04745779999999,-0.7563048,0
H5 Portway,52.0469018,-0.757596,0
H5 Portway,52.0467347,-0.7578171000000001,0
H5 Portway,52.0468845,-0.757954,0
H5 Portway,52.0470121,-0.757655,0
H5 Portway,52.0470389,-0.7575924000000001,0
H5 Portway,52.0470711,-0.7575171000000001,0
H5 Portway,52.04755649999999,-0.7563827000000001,0
H5 Portway,52.0475769,-0.7563329,0
H5 Portway,52.04778779999999,-0.7558165,0
H5 Portway,52.0478366,-0.7556969999999998,0
H5 Portway,52.0480719,-0.7551209,0
H5 Portway,52.0481099,-0.7550163,0
H5 Portway,52.0487881,-0.7531506,0
H5 Portway,52.0491161,-0.7522803,0
H5 Portway,52.04923340000001,-0.7521174,0
H3 Monks Way,52.0635391,-0.7482625000000001,0
H3 Monks Way,52.0635561,-0.7484952,0
H3 Monks Way,52.0635415,-0.7487226000000001,0
H3 Monks Way,52.0633812,-0.7494542,0
H3 Monks Way,52.0647459,-0.7444910000000001,0
H3 Monks Way,52.06516950000001,-0.7431934,0
H3 Monks Way,52.06555109999999,-0.7420644,0
H3 Monks Way,52.06644439999999,-0.7392863,0
H3 Monks Way,52.0663309,-0.7396693,0
H3 Monks Way,52.0660363,-0.7404252,0
H3 Monks Way,52.0658173,-0.7409872,0
H3 Monks Way,52.0656229,-0.7415286,0
V8 Marlborough Street,52.0544981,-0.7533845,0
V8 Marlborough Street,52.0543077,-0.753472,0
V8 Marlborough Street,52.054238,-0.7534778,0
V8 Marlborough Street,52.0494003,-0.7520514,0
V8 Marlborough Street,52.0495437,-0.7520618000000001,0
V8 Marlborough Street,52.0496393,-0.752097,0
V8 Marlborough Street,52.04991499999999,-0.7523484000000001,0
V8 Marlborough Street,52.0500499,-0.7524675000000001,0
V8 Marlborough Street,52.04162230000001,-0.7441613,0
V8 Marlborough Street,52.04149379999999,-0.7440383000000002,0
V8 Marlborough Street,52.0413664,-0.7438050999999999,0
H6 Childs Way,52.0541807,-0.7018789,0
H6 Childs Way,52.0540409,-0.701974,0
H6 Childs Way,52.0539606,-0.7020765,0
H6 Childs Way,52.05384189999999,-0.7022134,0
